Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18417624,the sassy spoon,1,pune,"lane 7, sanskriti lifestyle complex, koregaon park, pune",koregaon park,"koregaon park, pune",73.899315,18.533811,"european, asian, mediterranean, modern indian, desserts, finger food",400.0,indian rupees(rs.),yes,no,no,no,3,4.1,green,very good,140
6505564,german bakery wunderbar,1,pune,"153/a, varun complex, near demech house, law college road, pune",law college road,"law college road, pune",73.83054703,18.52001645,"italian, german, continental",1000.0,indian rupees(rs.),no,no,no,no,3,4.0,green,very good,1583
11371,chili's,1,pune,"ug 49, phoenix market city, nagar road, viman nagar, pune","phoenix market city, viman nagar","phoenix market city, viman nagar, pune",73.9166191,18.5624502,"mexican, american, tex-mex",400.0,indian rupees(rs.),yes,yes,no,no,3,4.5,dark green,excellent,1439
11807,barbeque nation,1,pune,"3rd floor, r deccan mall, near deccan gymkhana, jm road, pune","r deccan mall, jm road","r deccan mall, jm road, pune",73.84252679,18.51621575,"north indian, mughlai",400.0,indian rupees(rs.),no,no,no,no,3,4.5,dark green,excellent,2847
18292672,blue water,1,pune,"punawale, near basket bridge,off aundh-ravet brt, ravet, pune",ravet,"ravet, pune",73.75108123,18.63621513,"north indian, chinese, continental",400.0,indian rupees(rs.),yes,yes,no,no,3,4.2,green,very good,487
6507461,agent jack's bar,1,pune,"terrace, b wing, icc trade tower, senapati bapat road, pune",senapati bapat road,"senapati bapat road, pune",73.8303275,18.5367185,"continental, north indian, italian",1200.0,indian rupees(rs.),yes,no,no,no,3,4.2,green,very good,1531
6507967,tales & spirits,1,pune,"plot 64, shivaji housing society, senapati bapat road, pune",senapati bapat road,"senapati bapat road, pune",73.8289719,18.5309626,"italian, continental, cafe",800.0,indian rupees(rs.),yes,yes,no,no,2,4.1,green,very good,997
6506206,18 degrees resto lounge,1,pune,"8th & 9th floor, spot 18 mall, pimple saudagar, pune","spot 18 mall, pimple saudagar","spot 18 mall, pimple saudagar, pune",73.785901,18.59348149,"north indian, mediterranean, chinese",400.0,indian rupees(rs.),yes,yes,no,no,4,3.6,yellow,good,1566
6507495,apache,1,pune,"shop 3, turning point, behind phoenix mall, viman nagar, pune",viman nagar,"viman nagar, pune",73.9153669,18.5639345,finger food,1000.0,indian rupees(rs.),yes,no,no,no,3,4.1,green,very good,377
18441490,barbeque ville,1,pune,"257, green valley, near mankar chowk, kaspate vasti, wakad, pune",wakad,"wakad, pune",73.7735722,18.5927182,north indian,1000.0,indian rupees(rs.),yes,no,no,no,3,4.4,green,very good,208
2700001,hot lips,1,ranchi,"near chandini chowk, kanke road, gandhi nagar, ranchi",gandhi nagar,"gandhi nagar, ranchi",85.31684167,23.41679167,"north indian, chinese",1000.0,indian rupees(rs.),no,no,no,no,3,3.3,orange,average,65
2700223,the kav's,1,ranchi,"near bjp office, harmu bypass road, harmu, ranchi",harmu,"harmu, ranchi",0.0,0.0,"north indian, continental, chinese",400.0,indian rupees(rs.),no,no,no,no,1,3.2,orange,average,51
2700263,prana,1,ranchi,"6th floor, rs square, near vishal mega mart,harmu road, ranchi",harmu,"harmu, ranchi",0.0,0.0,"european, north indian, continental, italian",1000.0,indian rupees(rs.),no,no,no,no,3,3.7,yellow,good,81
2700024,kathi kabab,1,ranchi,"main road, hindpiri, ranchi",hindpiri,"hindpiri, ranchi",85.32534722,23.35903333,"fast food, north indian",400.0,indian rupees(rs.),no,no,no,no,1,3.3,orange,average,89
2700010,yo china restaurant,1,ranchi,"2nd floor, citadel building, main road, ranchi",hindpiri,"hindpiri, ranchi",85.32409722,23.35516389,chinese,650.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,117
2700007,kaveri restaurant and caterers,1,ranchi,"gel church shopping complex, main road, hindpiri, ranchi",hindpiri,"hindpiri, ranchi",85.32514606,23.35780368,"north indian, chinese, south indian, chinese",450.0,indian rupees(rs.),no,no,no,no,1,4.0,green,very good,370
2700019,yellow sapphire,1,ranchi,"hotel capitol hill, near ratan talkies, main road, hindpiri, ranchi","hotel capitol hill, hindpiri","hotel capitol hill, hindpiri, ranchi",85.325055,23.359407,"continental, north indian, european",1000.0,indian rupees(rs.),no,no,no,no,3,3.7,yellow,good,116
2700002,moti mahal delux tandoori trail,1,ranchi,"lower ground floor karni heights, beside milan palace, club road, kadru, ranchi",kadru,"kadru, ranchi",85.32696667,23.35378333,"north indian, chinese",1000.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,119
2700008,jungli moon dance restaurant,1,ranchi,"4th floor, shree nand bhawan, near income tax office, main road, kanka, ranchi",kanka,"kanka, ranchi",85.32573056,23.35105833,"north indian, south indian, chinese",500.0,indian rupees(rs.),no,no,no,no,2,3.1,orange,average,26
2700044,kfc,1,ranchi,"sirham toli chowk, opposite yogoda ashram, old hazaribagh road, kanka, ranchi",kanka,"kanka, ranchi",85.3329,23.35442222,fast food,500.0,indian rupees(rs.),no,no,no,no,2,3.2,orange,average,125
2700059,punjab sweet house,1,ranchi,"main road, kanka, ranchi",kanka,"kanka, ranchi",85.32544722,23.35919444,street food,200.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,112
2700242,food belle,1,ranchi,"bhaskar anirudh complex, near jail more, karamtoli road, lalpur, ranchi",lalpur,"lalpur, ranchi",0.0,0.0,"north indian, chinese",650.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,20
2700085,kaveri restaurant and caterers,1,ranchi,"circular road, near lalpur chowk, lalpur, ranchi",lalpur,"lalpur, ranchi",85.33548611,23.37498889,"north indian, chinese, south indian, chinese",450.0,indian rupees(rs.),no,no,no,no,1,3.4,orange,average,102
2700241,omg cafe,1,ranchi,"301, 3rd floor, r s tower, opposite pantaloons, circular road, lalpur, ranchi",lalpur,"lalpur, ranchi",0.0,0.0,"cafe, italian, mexican, chinese, north indian",500.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,19
18388053,the best,1,ranchi,"r.s.tower, circular road, lalpur, ranchi",lalpur,"lalpur, ranchi",85.33981957,23.36974563,"north indian, south indian, chinese",400.0,indian rupees(rs.),no,no,no,no,1,3.4,orange,average,13
2700011,7th heaven,1,ranchi,"1st floor, shrilok complex, near santevita hospital, h b road, lalpur, ranchi",lalpur,"lalpur, ranchi",85.32787222,23.37129167,"south indian, north indian, chinese",400.0,indian rupees(rs.),no,no,no,no,1,3.7,yellow,good,92
2700082,the urban brava,1,ranchi,"circular road, near lalpur chowk, lalpur, ranchi",lalpur,"lalpur, ranchi",85.33573889,23.37487778,"cafe, fast food, north indian",1000.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,95
2700032,waterfront - radisson blu,1,ranchi,"radisson blu, main road, hindpiri, ranchi","radisson blu, hindpiri","radisson blu, hindpiri, ranchi",85.324253,23.351489,"north indian, continental",400.0,indian rupees(rs.),no,no,no,no,4,3.4,orange,average,62
2700049,pizza hut,1,ranchi,"shop 101, ground floor, spring city mall, beside eyelex cinema, airport road, hinoo, doranda, ranchi","spring city mall, doranda","spring city mall, doranda, ranchi",85.3172,23.33301667,pizza,700.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,66
2700036,aroma - the royal retreat,1,ranchi,"the royal retreat, krishna nagar, booti, bariatu, ranchi","the royal retreat, bariatu","the royal retreat, bariatu, ranchi",85.39046389,23.39925,"north indian, south indian, chinese",400.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,67
96814,saffron mantra,1,secunderabad,"the purple leaf hotel, karkhana, secunderabad",karkhana,"karkhana, secunderabad",78.5003662,17.4589981,"north indian, chinese",850.0,indian rupees(rs.),yes,yes,no,no,2,4.4,green,very good,494
90499,coffee cup,1,secunderabad,"e 89, above canara bank, sainikpuri, secunderabad",sainikpuri,"sainikpuri, secunderabad",78.5521107,17.4832159,"cafe, continental",800.0,indian rupees(rs.),yes,no,no,no,2,4.6,dark green,excellent,1408
3800319,level 5 - terrace restro & cafe,1,surat,"5th floor, royal trade centre, opposite star bazaar, adajan, adajan gam, surat",adajan gam,"adajan gam, surat",72.79411532,21.18643846,"chinese, north indian, italian, mexican",900.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,201
3800021,wok on fire,1,surat,"g 6, riddhi shoppers, opposite star bazaar, pal adajan road, adajan, surat, adajan gam, surat",adajan gam,"adajan gam, surat",72.79413611,21.18660789,"chinese, thai, asian",800.0,indian rupees(rs.),no,no,no,no,3,3.9,yellow,good,226
18396610,thalaivaa,1,surat,"g-1, aqua corridor, near star bazaar, pal road, adajan gam, surat",adajan gam,"adajan gam, surat",72.79361609,21.18688393,south indian,500.0,indian rupees(rs.),no,no,no,no,2,4.1,green,very good,70
3800053,world platter,1,surat,"second floor, rajmal lakhichand jewellers building, ghod dod road, athwa, surat",athwa,"athwa, surat",72.80195273,21.17349346,"north indian, chinese, thai, mexican, italian",800.0,indian rupees(rs.),no,no,no,no,3,3.9,yellow,good,191
3800052,golden dragon,1,surat,"10-15, second floor, rangila park, ghod dod road, athwa, surat",athwa,"athwa, surat",72.80434225,21.17510449,chinese,800.0,indian rupees(rs.),no,no,no,no,3,4.2,green,very good,197
3800078,mysore cafe,1,surat,"daruwala building, athwalines, athwa, surat",athwa,"athwa, surat",72.80858986,21.185047,south indian,250.0,indian rupees(rs.),no,no,no,no,1,4.0,green,very good,279
3800022,coffee culture - the ristorante lounge,1,surat,"opposite sargam shopping centre, near parle point, city light, surat",city light,"city light, surat",72.79048864,21.17079783,"cafe, continental",650.0,indian rupees(rs.),no,no,no,no,2,4.0,green,very good,223
3800238,falafel lovers,1,surat,"lg-5/6/19, megh mayur plaza, parle point, surat, city light, surat",city light,"city light, surat",72.79273096,21.17334339,"lebanese, italian",650.0,indian rupees(rs.),no,no,no,no,2,4.3,green,very good,479
3800003,the centre court,1,surat,"near ambica niketan bus stand, parle point, city light, surat",city light,"city light, surat",72.79550278,21.175975,"italian, north indian, desserts, continental",900.0,indian rupees(rs.),no,no,no,no,3,4.1,green,very good,164
3800020,wok on fire,1,surat,"g 2, golden square, near sargam shopping center, parle point, surat, piplod, surat","golden square, city light","golden square, city light, surat",72.78929204,21.17105952,"chinese, thai, asian",800.0,indian rupees(rs.),no,no,no,no,3,3.7,yellow,good,209
3800000,leonardo italian mediterranean dining,1,surat,"ground floor, international business centre, surat-dumas road, piplod, surat","international business center, piplod","international business center, piplod, surat",72.76877817,21.15773452,"italian, mexican, mediterranean",400.0,indian rupees(rs.),no,no,no,no,3,4.2,green,very good,319
3800002,kansar gujarati thali,1,surat,"a wing, president plaza, near rto, nanpura, surat",nanpura,"nanpura, surat",72.81449206,21.18343357,gujarati,550.0,indian rupees(rs.),no,no,no,no,2,3.9,yellow,good,153
18362165,the haus,1,surat,"3, radhe nagar society, opposite sargam shopping centre, piplod, surat",piplod,"piplod, surat",72.78912205,21.17009563,"cafe, desserts",500.0,indian rupees(rs.),no,no,no,no,2,3.9,yellow,good,28
3800252,black pepper,1,surat,"8/9, international business center, dumas road, piplod, surat",piplod,"piplod, surat",72.76872553,21.15772858,"north indian, italian",1000.0,indian rupees(rs.),no,no,no,no,3,4.1,green,very good,221
3800018,pizza hut,1,surat,"akash ganga, opposite croma, dumas road, piplod, surat",piplod,"piplod, surat",72.77147748,21.16052169,pizza,800.0,indian rupees(rs.),no,no,no,no,3,4.1,green,very good,216
3800016,the sizzling salsa,1,surat,"opposite iscon mall, surat dumas road, piplod, surat",piplod,"piplod, surat",72.77420897,21.16043664,"italian, continental, chinese, mexican",400.0,indian rupees(rs.),no,no,no,no,4,4.1,green,very good,204
18439181,global local,1,surat,"western vesu point, near reliance market, vesu, surat",vesu,"vesu, surat",72.77269729,21.14956883,modern indian,400.0,indian rupees(rs.),no,no,no,no,4,3.4,orange,average,47
3800477,the creamery,1,surat,"g 31, someshwar square, opposite aagam bungalow, vesu, surat",vesu,"vesu, surat",72.7786658,21.14983426,"ice cream, desserts",250.0,indian rupees(rs.),no,no,no,no,1,3.6,yellow,good,87
18367402,the food lab,1,surat,"g-1 western vesu point, vesu, surat",vesu,"vesu, surat",72.77262915,21.14966885,"italian, lebanese, mexican",900.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,66
3800437,the hog spot,1,surat,"g-5, trinity cygnuss, udhna magdalla road, vesu, surat",vesu,"vesu, surat",72.77805928,21.15275978,"north indian, italian, mexican, asian",800.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,87
3200090,22nd parallel,1,vadodara,"1st floor, tapan complex, next to m cube mall, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",73.167788,22.307898,south indian,400.0,indian rupees(rs.),no,no,no,no,2,4.5,dark green,excellent,344
3200440,kabir kitchen,1,vadodara,"r.c. dutt road,opposite concord building, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",0.0,0.0,"north indian, chinese",600.0,indian rupees(rs.),no,no,no,no,2,3.8,yellow,good,130
18295781,kaphi pibama,1,vadodara,"18-a, nutan bharat, soc 002-yogeshwar apartment,  near reliance fresh, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",73.17,22.32,"cafe, mexican, italian, fast food",500.0,indian rupees(rs.),no,no,no,no,2,3.8,yellow,good,71
3200265,varietea,1,vadodara,"83/a, alkapuri society, near baroda high school, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",0.0,0.0,"cafe, fast food",400.0,indian rupees(rs.),no,no,no,no,2,3.9,yellow,good,145
3200012,barbeque nation,1,vadodara,"3rd floor, shreem shalini mall, r.c. dutt road, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",73.170937,22.310526,"mughlai, north indian",400.0,indian rupees(rs.),no,no,no,no,4,4.3,green,very good,332
3200005,little italy,1,vadodara,"36, alkapuri society, behind hdfc bank, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",73.170283,22.31279,italian,1000.0,indian rupees(rs.),no,no,no,no,3,4.1,green,very good,202
18275708,meraki,1,vadodara,"opposite kunj society, near nilkanthvarni jewellers, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",0.0,0.0,"north indian, continental, italian, asian",1200.0,indian rupees(rs.),no,no,no,no,3,4.0,green,very good,93
3200021,that place,1,vadodara,"33, sampatrao colony, alkapuri, vadodara",alkapuri,"alkapuri, vadodara",0.0,0.0,"italian, mexican, continental",400.0,indian rupees(rs.),no,no,no,no,4,4.4,green,very good,276
3200584,wok on fire,1,vadodara,"1, olive complex, opposite abs tower, b/s icici wealth bank, old padra road, diwalipura, diwalipura, vadodara",diwalipura,"diwalipura, vadodara",0.0,0.0,"thai, chinese, asian",800.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,107
3200015,mandap - hotel express towers,1,vadodara,"hotel express towers, r.c. dutt road, alkapuri, vadodara","hotel express towers, alkapuri","hotel express towers, alkapuri, vadodara",73.169083,22.310329,gujarati,600.0,indian rupees(rs.),no,no,no,no,2,4.0,green,very good,191
3200032,offside lounge,1,vadodara,"1st floor, kanchanganga apartments, near bird circle, race course road, vadiwadi, vadodara","m cube mall, vadiwadi","m cube mall, vadiwadi, vadodara",73.167753,22.308096,"continental, chinese, mexican, north indian",800.0,indian rupees(rs.),no,no,no,no,3,3.8,yellow,good,149
